,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
2,-3,-1,-5,9,19,6,2,7,1,2,8,0,0,0,0,32,36,83,229,327,13,0,JUM
3,-3,-2,-6,10,19,5,3,7,1,2,8,0,0,0,0,40,28,79,793,975,181,0,JUM
4,-3,-1,-6,11,19,6,3,7,1,2,7,0,0,0,0,39,32,73,509,616,822,0,JUM
0,-8,-3,-12,6,19,11,1,7,2,0,6,0,0,0,0,50,19,85,665,47,25,0,JUM
1,-13,-3,-14,5,19,11,2,8,3,0,5,0,0,0,0,61,25,86,89,611,107,0,JUM
2,-15,-4,-13,9,19,11,2,7,3,0,5,0,0,0,0,65,25,77,199,336,686,0,JUM
3,-15,-4,-14,5,19,10,2,7,3,0,6,0,0,0,0,60,25,94,559,60,364,0,JUM
4,-13,-4,-14,3,19,10,2,7,3,-1,5,0,0,0,0,54,24,84,87,138,476,0,JUM
0,-9,-5,-6,17,19,9,3,7,2,0,6,0,0,0,0,75,40,75,389,128,203,0,JUM
1,-7,-5,-5,15,19,8,3,8,2,1,6,0,0,0,0,78,42,89,122,406,733,0,JUM
2,-8,-5,-6,17,19,7,4,8,2,2,6,0,0,0,0,77,45,90,28,493,306,0,JUM
3,-4,-5,-4,15,19,9,3,8,2,2,6,0,0,0,0,73,47,94,349,338,352,0,JUM
4,-4,-4,-8,15,19,8,3,7,2,2,6,0,0,0,0,60,46,82,89,550,643,0,JUM
0,-6,-5,-7,9,19,9,2,7,2,1,7,0,0,0,0,86,45,77,192,62,254,0,JUM
1,-6,-4,-9,12,19,10,2,8,2,1,6,0,0,0,0,80,54,82,292,678,470,0,JUM
2,-3,-4,-5,13,19,10,3,8,2,1,6,0,0,0,0,62,45,91,453,439,847,0,JUM
3,-4,-4,-8,15,19,11,3,8,2,1,6,0,0,0,0,60,50,86,24,445,19,0,JUM
4,-5,-5,-7,15,19,8,3,8,2,1,7,0,0,0,0,63,42,93,26,160,443,0,JUM
0,-14,-1,-6,5,19,13,2,7,2,-1,7,0,0,0,0,46,24,76,123,56,396,0,JUM
1,-12,-2,-6,6,19,13,2,7,3,0,7,1,0,0,0,62,22,92,281,496,24,0,JUM
2,-6,-2,-5,5,19,14,2,7,3,0,7,1,0,0,0,73,34,92,289,602,63,0,JUM
3,-13,-2,-5,8,19,15,2,7,3,0,7,1,0,0,0,70,32,86,230,542,325,0,JUM
4,-8,-2,-7,6,19,15,2,7,3,0,7,1,0,0,0,74,20,90,49,33,478,0,JUM
0,-3,-1,-9,15,19,8,2,6,2,1,9,-1,0,0,0,66,14,78,812,51,340,0,JUM
1,-4,-1,-11,15,19,9,3,7,2,1,9,0,0,0,0,56,22,86,371,212,219,0,JUM
2,-2,-1,-8,15,19,7,2,7,1,2,9,0,0,0,0,65,18,91,245,494,403,0,JUM
3,-6,-2,-10,16,19,9,3,6,2,2,9,0,0,0,0,53,14,73,103,832,40,0,JUM
4,-3,0,-8,16,19,6,3,7,1,2,9,0,0,0,0,73,26,82,253,387,365,0,JUM
0,-1,-5,-5,18,19,6,3,7,1,3,7,0,0,0,0,24,19,74,64,74,111,0,JUM
1,-4,-4,-7,15,19,10,2,8,2,2,6,0,0,0,0,44,23,86,613,882,105,0,JUM
2,-10,-6,-10,14,19,11,2,8,2,0,6,0,0,0,0,45,28,92,24,441,209,0,JUM
3,-8,-4,-11,9,19,10,2,8,2,0,6,0,0,0,0,59,26,89,573,637,474,0,JUM
4,-10,-6,-12,10,19,10,2,8,2,0,5,0,0,0,0,55,28,81,92,66,28,0,JUM
0,-4,-19,-6,11,2,10,2,7,2,1,-7,0,0,0,0,43,34,61,691,59,91,0,JUM
1,-5,-19,-4,11,1,14,3,8,2,1,-7,1,0,0,0,59,51,90,359,79,207,0,JUM
2,-5,-19,-3,9,1,11,2,8,2,1,-7,1,0,0,0,63,45,75,160,33,43,0,JUM
3,-6,-19,-5,15,2,11,3,8,2,1,-6,1,0,0,0,75,46,80,763,30,298,0,JUM
4,-7,-19,-6,12,2,13,3,8,3,1,-7,1,0,0,0,86,52,81,782,159,58,0,JUM
0,-9,-2,-5,4,19,10,2,7,2,0,7,0,0,0,0,62,26,87,89,705,174,0,JUM
1,-8,-1,-6,5,19,14,2,7,3,0,7,1,0,0,0,64,42,90,43,38,226,0,JUM
2,-8,-1,-5,5,19,12,2,7,2,0,7,1,0,0,0,68,40,92,526,262,582,0,JUM
3,-8,-1,-6,3,19,14,2,7,2,0,7,1,0,0,0,68,32,84,89,58,87,0,JUM
4,-6,-1,-5,5,19,13,2,7,3,0,6,0,0,0,0,70,18,88,191,986,714,0,JUM
0,-7,-3,-2,2,19,11,1,8,3,0,7,1,0,0,0,60,38,39,425,336,186,0,JUM
1,-11,-4,-4,7,19,12,2,8,3,0,6,1,0,0,0,65,44,52,627,547,174,0,JUM
2,-12,-5,-4,3,19,12,2,8,3,0,6,2,0,0,0,67,43,53,719,230,176,0,JUM
3,-11,-3,-5,3,19,12,2,8,4,0,6,2,0,0,0,57,45,43,572,84,137,0,JUM
4,-11,-4,-6,3,19,13,2,8,4,0,6,2,0,0,0,53,40,54,680,699,862,0,JUM
0,-10,-3,-8,8,19,11,2,7,2,0,7,0,0,0,0,78,28,88,551,415,441,0,JUM
1,-9,-3,-7,10,19,12,3,8,2,0,6,0,0,0,0,74,42,93,382,317,383,0,JUM
2,-9,-2,-5,12,19,8,2,8,2,0,7,0,0,0,0,75,43,92,102,413,563,0,JUM
3,-8,-3,-9,10,19,11,3,8,2,0,7,0,0,0,0,79,41,92,483,41,370,0,JUM
4,-7,-2,-9,12,19,10,3,8,2,0,7,0,0,0,0,74,41,90,550,987,22,0,JUM
0,-7,-5,-5,5,19,11,2,6,2,0,9,0,0,0,0,65,24,59,157,319,78,0,JUM
1,-10,-2,-5,10,19,9,2,7,1,0,9,1,0,0,0,82,30,76,25,408,18,0,JUM
2,-5,-2,-5,10,19,8,2,7,1,0,8,0,0,0,0,82,38,102,743,513,190,0,JUM
3,-6,-3,-5,12,19,8,3,7,2,1,8,0,0,0,0,70,38,98,290,504,279,0,JUM
4,-5,-2,-7,15,19,7,3,7,1,1,8,0,0,0,0,68,36,100,377,135,16,0,JUM
0,-17,-1,-9,4,19,15,3,7,3,-3,7,1,0,0,0,34,30,67,929,176,91,0,JUM
1,-15,-2,-10,9,19,15,4,7,4,-2,6,1,0,0,0,54,42,61,249,1027,26,0,JUM
2,-15,-2,-11,13,19,16,4,8,4,-1,6,1,0,0,0,77,45,64,617,184,117,0,JUM
3,-16,-3,-11,14,19,17,4,7,5,0,6,1,0,0,0,78,49,62,33,281,321,0,JUM
4,-15,-4,-9,14,19,16,4,7,5,-1,6,1,0,0,0,79,42,62,508,418,280,0,JUM
0,-16,-19,-8,4,3,9,4,7,1,-2,-7,0,0,0,0,28,28,80,611,40,855,0,JUM
1,-14,-19,-6,3,4,9,4,8,2,-2,-7,0,0,0,0,32,36,97,337,226,18,0,JUM
2,-15,-19,-6,5,4,8,4,8,2,-2,-6,0,0,0,0,36,44,111,23,365,382,0,JUM
3,-17,-19,-10,6,4,12,4,8,2,-2,-6,0,0,0,0,31,39,111,604,459,24,0,JUM
4,-13,-19,-6,4,4,6,4,8,1,-2,-6,0,0,0,0,35,37,110,249,770,196,0,JUM
0,-14,-19,-10,10,3,13,2,7,2,0,-9,1,0,0,0,79,19,58,344,627,253,0,JUM
1,-15,-19,-7,11,4,12,3,8,2,-1,-9,1,0,0,0,86,27,67,435,391,20,0,JUM
2,-14,-19,-9,6,3,12,3,8,2,-1,-8,1,0,0,0,82,31,79,531,154,212,0,JUM
3,-17,-19,-9,9,3,13,3,8,2,-1,-8,1,0,0,0,77,33,96,107,365,23,0,JUM
4,-17,-19,-9,10,3,14,3,7,2,-2,-7,1,0,0,0,54,33,88,29,469,323,0,JUM
0,-17,-7,-13,4,19,15,2,7,3,-1,6,0,0,0,0,33,21,56,212,190,109,0,JUM
1,-19,-7,-15,5,19,13,4,8,4,-2,6,0,0,0,0,41,35,80,1115,373,237,0,JUM
2,-19,-8,-15,4,19,14,7,7,4,-5,4,0,0,0,0,24,42,68,860,162,32,0,JUM
3,-19,-6,-14,4,19,13,7,7,3,-6,4,0,0,0,0,26,38,79,170,741,219,0,JUM
4,-19,-6,-15,4,19,15,7,7,3,-5,4,0,0,0,0,24,39,67,167,153,794,0,JUM
0,-5,-2,-5,14,19,13,3,7,3,2,7,1,0,0,0,44,32,79,143,131,222,0,JUM
1,-4,-3,-6,16,19,12,2,7,3,1,7,1,0,0,0,69,28,73,53,66,407,0,JUM
2,-7,-3,-7,14,19,14,3,7,4,0,7,1,0,0,0,81,26,84,23,498,135,0,JUM
3,-8,-3,-7,10,19,13,3,7,4,0,7,1,0,0,0,89,32,73,777,1131,126,0,JUM
4,-7,-3,-7,12,19,16,3,7,4,0,7,1,0,0,0,84,32,81,354,515,844,0,JUM
0,-5,-1,-6,15,19,10,3,7,2,3,8,1,0,0,0,38,30,59,153,57,192,0,JUM
1,-4,-2,-7,16,19,14,4,8,3,2,7,1,0,0,0,63,35,75,142,55,184,0,JUM
2,-5,-2,-6,13,19,13,2,7,3,1,7,1,0,0,0,67,25,77,78,235,503,0,JUM
3,-5,-4,-6,14,19,13,2,7,4,0,7,1,0,0,0,88,44,83,50,500,66,0,JUM
4,-5,-4,-7,12,19,15,2,7,4,0,7,1,0,0,0,83,37,78,103,420,431,0,JUM
0,-1,-1,-2,7,19,3,1,7,1,1,8,0,0,0,0,44,28,64,30,468,66,0,JUM
1,-1,-2,-2,6,19,5,1,8,1,1,8,0,0,0,0,55,26,66,200,510,291,0,JUM
2,-1,-2,-2,8,19,5,2,8,1,1,8,0,0,0,0,55,24,69,629,266,999,0,JUM
3,-2,-2,-2,8,19,6,2,8,1,1,8,0,0,0,0,53,31,45,275,515,214,0,JUM
4,-1,-3,-3,9,19,5,2,8,1,1,7,0,0,0,0,47,23,59,345,72,371,0,JUM
0,-9,-2,-6,4,19,12,2,6,2,-1,7,0,0,0,0,50,20,70,48,36,789,0,JUM
1,-6,-2,-5,4,19,14,1,7,3,0,7,1,0,0,0,71,36,70,955,108,72,0,JUM
2,-8,-1,-7,7,19,16,2,7,3,0,7,1,0,0,0,81,44,74,21,921,25,0,JUM
3,-11,-1,-6,7,19,14,2,7,3,0,6,1,0,0,0,73,40,92,23,322,339,0,JUM
4,-6,-2,-6,4,19,14,2,7,3,0,6,1,0,0,0,75,32,76,363,34,64,0,JUM
0,-11,-4,-8,5,19,13,2,7,2,0,6,0,0,0,0,43,19,66,84,349,223,0,JUM
1,-9,-4,-10,7,19,14,2,8,3,0,5,0,0,0,0,54,23,90,608,66,415,0,JUM
2,-9,-6,-10,11,19,13,2,8,3,0,5,0,0,0,0,60,26,84,25,670,299,0,JUM
3,-13,-6,-10,11,19,13,3,8,3,0,5,0,0,0,0,48,27,92,1033,444,109,0,JUM
4,-8,-6,-14,13,19,13,2,8,3,0,5,0,0,0,0,57,24,82,415,897,116,0,JUM
0,-16,-19,-10,8,2,12,3,7,2,0,-6,0,0,0,0,62,36,101,42,254,105,0,JUM
1,-14,-19,-8,8,2,12,3,7,2,0,-5,0,0,0,0,59,34,95,41,72,523,0,JUM
2,-12,-19,-7,8,2,14,3,7,3,0,-5,0,0,0,0,65,41,92,342,175,24,0,JUM
3,-15,-19,-11,10,2,14,4,7,4,-1,-5,0,0,0,0,63,46,100,537,66,820,0,JUM
4,-11,-19,-11,8,2,14,3,7,4,0,-5,0,0,0,0,69,38,95,325,369,676,0,JUM
0,0,-2,-4,9,19,8,2,7,2,2,9,0,0,0,0,18,21,54,178,549,173,0,JUM
1,-1,-3,-3,8,19,6,1,7,1,2,9,0,0,0,0,26,23,53,840,203,692,0,JUM
2,-1,-2,-5,8,19,4,2,8,2,2,9,0,0,0,0,22,24,52,425,915,1021,0,JUM
3,-1,-4,-6,8,19,4,2,8,2,2,8,0,0,0,0,26,22,64,314,772,1146,0,JUM
4,-1,-5,-6,9,19,4,2,8,2,2,8,0,0,0,0,24,23,59,39,1036,803,0,JUM
0,-4,-5,-15,16,19,15,3,7,4,1,7,0,0,0,0,45,23,63,324,463,230,0,JUM
1,-16,-2,-17,16,19,15,3,7,4,0,5,0,0,0,0,45,25,77,717,647,35,0,JUM
2,-3,-4,-17,18,19,18,3,7,5,1,4,0,0,0,0,60,26,76,521,44,692,0,JUM
3,-4,-18,-16,19,19,15,7,6,4,4,2,0,0,0,0,30,35,77,668,910,33,0,JUM
4,-5,-19,-13,19,4,13,7,7,3,4,-4,0,0,0,0,27,31,99,637,146,111,0,JUM
0,-11,-3,-7,17,19,9,3,7,2,1,7,0,0,0,0,51,27,82,30,556,592,0,JUM
1,-5,-2,-7,16,19,11,3,8,2,1,6,0,0,0,0,55,32,140,107,898,90,0,JUM
2,-5,-2,-9,15,19,11,3,8,2,1,6,0,0,0,0,52,35,125,396,605,21,0,JUM
3,-6,-2,-7,16,19,11,3,8,2,1,6,0,0,0,0,51,30,128,489,255,101,0,JUM
4,-6,-2,-7,16,19,11,3,8,2,1,6,0,0,0,0,55,25,120,88,239,482,0,JUM
0,-1,-4,-10,18,19,11,4,8,2,3,7,0,0,0,0,30,20,70,30,341,301,0,JUM
1,-3,-5,-10,15,19,8,2,8,2,2,6,0,0,0,0,38,25,80,1072,148,691,0,JUM
2,-10,-3,-10,8,19,10,2,8,2,0,5,0,0,0,0,55,25,88,841,146,766,0,JUM
3,-15,-4,-12,9,19,11,3,8,3,0,5,0,0,0,0,62,28,84,277,139,598,0,JUM
4,-9,-4,-10,12,19,9,2,8,2,1,6,0,0,0,0,50,26,87,487,243,579,0,JUM
0,-17,-5,-11,5,19,12,3,7,3,-2,6,0,0,0,0,32,22,70,659,583,750,0,JUM
1,-14,-5,-11,5,19,12,3,8,3,-1,5,0,0,0,0,41,24,84,27,64,308,0,JUM
2,-13,-5,-10,8,19,13,2,8,3,-1,4,0,0,0,0,54,27,81,509,565,118,0,JUM
3,-15,-6,-15,10,19,15,3,8,3,-1,5,0,0,0,0,46,26,76,32,273,101,0,JUM
4,-15,-6,-12,7,19,14,2,8,3,-1,4,0,0,0,0,55,25,85,195,496,741,0,JUM
0,-4,-5,-6,15,19,11,3,7,2,1,7,0,0,0,0,63,38,85,57,582,165,0,JUM
1,-4,-4,-7,15,19,11,3,8,2,1,6,0,0,0,0,71,42,97,100,860,521,0,JUM
2,-5,-5,-6,16,19,10,3,8,2,1,7,0,0,0,0,70,38,99,352,120,967,0,JUM
3,-5,-6,-6,15,19,9,3,8,2,2,6,0,0,0,0,64,38,88,84,40,385,0,JUM
4,-4,-4,-8,15,19,13,3,8,2,2,6,0,0,0,0,46,42,88,180,37,21,0,JUM
0,-9,-19,-7,15,1,9,3,7,1,0,-7,0,0,0,0,63,34,85,29,35,580,0,JUM
1,-9,-19,-10,14,3,8,3,7,2,0,-6,0,0,0,0,67,39,103,555,277,391,0,JUM
2,-10,-19,-8,14,2,9,4,7,2,0,-6,0,0,0,0,69,49,114,92,230,554,0,JUM
3,-8,-19,-7,15,3,6,3,7,1,0,-6,0,0,0,0,73,30,104,28,110,880,0,JUM
4,-10,-19,-8,15,2,9,4,7,2,0,-6,0,0,0,0,67,49,104,251,28,76,0,JUM
0,-4,-2,-2,7,19,13,2,6,2,0,8,1,0,0,0,51,22,43,741,279,824,0,JUM
1,-8,-1,-2,6,19,13,2,7,2,0,8,1,0,0,0,68,10,60,102,701,23,0,JUM
2,-7,0,-4,8,19,15,2,6,2,0,8,1,0,0,0,68,0,70,22,360,618,0,JUM
3,-5,0,-3,6,19,14,1,6,2,0,8,1,0,0,0,72,0,77,167,735,18,0,JUM
4,-5,-2,-3,5,19,15,1,6,2,0,8,1,0,0,0,64,2,69,559,422,622,0,JUM
0,-14,-2,-1,5,19,10,2,7,2,-1,8,1,0,0,0,36,22,73,318,242,361,0,JUM
1,-14,-2,-3,5,19,12,3,7,3,-2,8,1,0,0,0,40,26,59,44,521,502,0,JUM
2,-14,-3,-2,3,19,10,2,7,2,-2,8,1,0,0,0,48,27,64,326,590,194,0,JUM
3,-14,-2,-1,3,19,11,3,7,2,-1,8,1,0,0,0,52,29,54,334,309,566,0,JUM
4,-15,-2,-2,5,19,10,3,8,3,-2,8,2,0,0,0,34,26,56,137,238,574,0,JUM
0,-9,-4,-5,5,19,11,2,7,2,-1,7,0,0,0,0,55,44,81,187,544,604,0,JUM
1,-10,-4,-5,7,19,12,3,8,2,-1,6,0,0,0,0,63,57,94,34,488,387,0,JUM
2,-11,-2,-10,9,19,10,3,8,2,-1,6,0,0,0,0,66,57,94,27,319,77,0,JUM
3,-9,-4,-5,7,19,11,3,8,2,-1,6,0,0,0,0,59,56,93,23,860,306,0,JUM
4,-8,-5,-6,7,19,9,3,8,2,-1,6,0,0,0,0,63,57,87,336,100,299,0,JUM
0,-7,-5,-13,14,19,9,3,7,2,1,7,-1,0,0,0,48,26,64,575,553,23,0,JUM
1,-8,-5,-14,11,19,7,3,8,3,1,7,-1,0,0,0,57,34,82,498,555,96,0,JUM
2,-7,-5,-12,12,19,9,3,8,3,0,7,-1,0,0,0,59,36,76,417,1155,294,0,JUM
3,-8,-5,-13,13,19,10,3,8,3,0,7,-1,0,0,0,59,44,87,396,241,116,0,JUM
4,-13,-8,-15,14,19,8,3,8,3,0,7,-1,0,0,0,60,42,71,303,146,200,0,JUM
0,-5,-3,-4,11,19,6,2,7,1,1,7,0,0,0,0,51,37,81,297,137,118,0,JUM
1,-3,-4,-4,18,19,10,3,8,2,2,7,1,0,0,0,56,39,73,85,442,476,0,JUM
2,-3,-4,-6,18,19,8,4,7,2,2,6,1,0,0,0,57,40,82,434,374,457,0,JUM
3,-4,-4,-4,18,19,10,4,8,2,2,6,0,0,0,0,61,44,84,300,31,434,0,JUM
4,-3,-4,-4,18,19,9,4,8,2,2,6,0,0,0,0,52,38,87,43,75,155,0,JUM
0,-15,-1,-4,6,19,10,3,7,2,-2,6,2,0,0,0,46,36,42,341,727,196,0,JUM
1,-15,-3,-5,3,19,12,3,7,2,-2,6,2,0,0,0,56,43,41,208,396,43,0,JUM
2,-14,-3,-3,3,19,13,3,7,3,-2,7,2,0,0,0,60,51,37,393,291,216,0,JUM
3,-13,-2,-3,4,19,13,2,7,3,-1,7,2,0,0,0,64,50,38,46,743,405,0,JUM
4,-12,-2,-3,3,19,14,3,7,2,-2,6,2,0,0,0,57,43,32,472,107,707,0,JUM
0,-10,-4,-14,13,19,10,3,7,3,1,7,-1,0,0,0,56,30,74,774,264,25,0,JUM
1,-9,-5,-12,10,19,8,3,8,2,0,7,-1,0,0,0,52,34,84,578,351,577,0,JUM
2,-8,-5,-13,13,19,7,4,8,2,1,7,-1,0,0,0,60,36,77,1014,367,98,0,JUM
3,-7,-5,-16,12,19,7,3,8,3,1,7,-1,0,0,0,60,36,74,592,936,24,0,JUM
4,-10,-6,-14,11,19,7,3,8,3,1,7,-1,0,0,0,55,39,76,24,660,188,0,JUM
0,-5,-3,-5,11,19,14,2,7,3,1,8,3,0,0,0,59,28,39,762,30,740,0,JUM
1,-6,-2,-5,10,19,14,2,8,3,1,7,3,0,0,0,60,38,45,155,94,158,0,JUM
2,-6,-2,-4,10,19,14,2,8,3,1,8,3,0,0,0,63,39,45,475,474,595,0,JUM
3,-5,-3,-4,9,19,15,2,8,4,1,8,3,0,0,0,63,36,52,590,232,75,0,JUM
4,-4,-3,-6,10,19,17,2,7,4,1,7,3,0,0,0,68,43,47,802,196,267,0,JUM
0,-10,-2,-11,8,19,13,2,6,2,0,8,0,0,0,0,27,18,50,919,762,26,0,JUM
1,-6,-2,-6,9,19,12,2,7,2,0,7,0,0,0,0,42,22,72,777,391,222,0,JUM
2,-12,-3,-12,8,19,13,2,7,3,0,8,0,0,0,0,52,24,74,27,528,28,0,JUM
3,-9,-3,-10,9,19,12,3,7,2,0,7,0,0,0,0,40,22,79,1088,285,345,0,JUM
4,-3,-2,-7,16,19,14,3,7,2,2,7,0,0,0,0,31,21,61,814,933,111,0,JUM
0,-14,-19,-5,5,3,13,2,7,3,-1,-7,2,0,0,0,54,30,47,81,82,577,0,JUM
1,-8,-19,-4,5,2,14,1,8,4,0,-8,2,0,0,0,70,26,55,260,969,20,0,JUM
2,-9,-19,-6,10,2,15,2,8,4,0,-8,2,0,0,0,72,27,59,324,184,229,0,JUM
3,-9,-19,-6,7,2,13,1,8,4,0,-7,1,0,0,0,73,37,65,835,798,525,0,JUM
4,-14,-19,-8,10,2,15,2,8,4,0,-7,2,0,0,0,75,34,56,215,276,218,0,JUM
0,-6,-5,-4,10,19,12,2,7,2,1,6,1,0,0,0,56,47,59,209,74,41,0,JUM
1,-7,-5,-7,9,19,14,3,7,3,0,5,1,0,0,0,68,61,80,420,549,465,0,JUM
2,-10,-4,-9,14,19,13,3,7,3,0,5,1,0,0,0,75,54,76,29,165,1061,0,JUM
3,-12,-3,-8,14,19,14,3,7,3,1,5,1,0,0,0,72,56,77,206,450,446,0,JUM
4,-10,-3,-5,13,19,13,3,7,3,0,6,1,0,0,0,71,50,77,577,119,83,0,JUM
0,-15,-3,-14,5,19,16,3,7,4,-1,7,0,0,0,0,46,27,70,121,181,166,0,JUM
1,-17,-3,-15,3,19,15,3,7,4,-1,5,0,0,0,0,56,26,86,598,302,398,0,JUM
2,-17,-4,-14,4,19,15,3,8,4,-2,6,0,0,0,0,76,22,79,251,46,131,0,JUM
3,-16,-4,-14,6,19,15,4,7,4,-1,5,0,0,0,0,70,29,85,672,591,249,0,JUM
4,-16,-3,-14,6,19,13,3,7,4,-1,6,0,0,0,0,63,24,83,755,383,216,0,JUM
0,-16,-2,-7,3,19,16,3,7,3,-2,7,1,0,0,0,38,23,61,127,62,197,0,JUM
1,-15,-3,-15,9,19,17,2,7,5,0,6,1,0,0,0,69,38,88,1023,679,925,0,JUM
2,-9,-2,-14,6,19,17,2,7,5,0,6,1,0,0,0,68,29,83,349,323,321,0,JUM
3,-13,-2,-14,8,19,17,2,8,5,0,7,1,0,0,0,70,30,72,588,548,111,0,JUM
4,-11,-3,-14,9,19,17,2,7,5,0,6,1,0,0,0,67,34,62,297,130,392,0,JUM
0,-13,-3,-9,6,19,4,2,7,1,0,8,-1,0,0,0,69,24,50,22,598,390,0,JUM
1,-12,-3,-10,11,19,4,2,8,1,0,7,-1,0,0,0,82,28,70,1041,57,157,0,JUM
2,-10,-3,-11,10,19,4,2,8,2,0,7,-1,0,0,0,85,30,78,578,529,859,0,JUM
3,-10,-4,-14,9,19,6,3,8,2,0,7,-1,0,0,0,82,36,84,865,317,25,0,JUM
4,-8,-3,-8,9,19,4,3,8,2,0,6,-1,0,0,0,77,29,97,77,286,22,0,JUM
0,-1,-3,-4,9,19,12,2,7,2,2,8,0,0,0,0,30,32,54,187,288,72,0,JUM
1,-1,-2,-5,10,19,7,2,8,2,2,8,0,0,0,0,36,35,66,550,164,1165,0,JUM
2,-1,-5,-8,9,19,5,2,8,2,2,8,0,0,0,0,39,32,79,47,297,206,0,JUM
3,-1,-6,-5,9,19,5,2,8,1,2,8,0,0,0,0,31,31,74,390,661,660,0,JUM
4,0,-7,-6,7,19,4,2,8,2,2,8,0,0,0,0,22,20,66,137,437,194,0,JUM
0,-19,-8,-15,4,19,11,5,7,3,-3,5,0,0,0,0,28,23,71,88,152,215,0,JUM
1,-17,-6,-13,3,19,13,4,8,3,-3,4,0,0,0,0,44,29,85,544,255,325,0,JUM
2,-18,-7,-14,5,19,12,4,8,3,-3,5,0,0,0,0,31,24,88,123,59,637,0,JUM
3,-16,-5,-14,7,19,15,2,8,3,-1,5,0,0,0,0,47,26,86,87,46,835,0,JUM
4,-15,-6,-14,6,19,13,3,8,3,-1,5,0,0,0,0,35,22,90,31,273,515,0,JUM
0,-6,-3,-12,6,19,4,2,7,2,0,9,-1,0,0,0,49,20,44,476,136,696,0,JUM
1,-6,-2,-12,5,19,3,2,8,2,0,8,-2,0,0,0,67,28,54,19,750,871,0,JUM
2,-7,-3,-15,8,19,4,2,8,2,0,8,-2,0,0,0,53,32,56,267,438,301,0,JUM
3,-4,-3,-14,9,19,4,2,8,2,0,8,-2,0,0,0,45,38,52,45,427,862,0,JUM
4,-6,-3,-12,9,19,5,2,8,2,0,8,-2,0,0,0,62,28,47,549,332,491,0,JUM
0,-2,-4,-6,17,19,17,3,7,5,3,6,2,0,0,0,38,36,46,656,790,230,0,JUM
1,-8,-5,-5,17,19,18,3,7,5,1,6,2,0,0,0,73,38,54,29,33,157,0,JUM
2,-15,-4,-5,14,19,17,3,7,4,0,6,2,0,0,0,78,36,58,570,119,454,0,JUM
3,-11,-3,-6,12,19,16,2,7,4,0,6,2,0,0,0,69,32,64,384,315,222,0,JUM
4,-14,-3,-5,8,19,17,3,7,4,0,6,2,0,0,0,59,38,60,99,73,81,0,JUM
0,-7,-2,-1,1,19,9,1,7,2,0,7,1,0,0,0,52,37,52,329,196,152,0,JUM
1,-8,-2,-2,1,19,9,1,8,3,0,8,2,0,0,0,59,39,57,258,925,602,0,JUM
2,-6,-2,-2,2,19,10,1,8,3,0,7,2,0,0,0,66,40,58,76,473,62,0,JUM
3,-7,-2,-2,3,19,11,1,8,3,0,7,2,0,0,0,72,46,52,554,119,330,0,JUM
4,-7,-2,-3,4,19,11,1,8,3,0,7,2,0,0,0,74,36,54,514,987,464,0,JUM
0,-19,-2,-3,1,19,15,7,6,4,-5,5,2,0,0,0,44,38,42,453,38,61,0,JUM
1,-19,-2,-4,3,19,14,7,7,5,-5,6,3,0,0,0,40,42,48,134,703,74,0,JUM
2,-19,-2,-5,3,19,14,7,7,5,-5,5,2,0,0,0,50,48,53,950,445,233,0,JUM
3,-19,-2,-4,3,19,16,7,7,5,-5,5,2,0,0,0,51,46,52,84,530,481,0,JUM
4,-19,-2,-4,3,19,14,7,7,5,-4,5,2,0,0,0,42,42,49,486,745,657,0,JUM
0,-3,-2,-4,14,19,6,3,7,1,2,8,0,0,0,0,38,24,70,498,45,265,0,JUM
1,-3,-1,-4,13,19,7,3,7,1,2,7,0,0,0,0,46,16,82,781,145,368,0,JUM
2,-3,-1,-4,15,19,7,3,7,1,2,7,0,0,0,0,41,24,78,366,500,277,0,JUM
3,-3,-1,-3,15,19,6,4,7,2,2,7,0,0,0,0,49,16,81,51,1039,279,0,JUM
4,-3,0,-4,15,19,6,4,7,2,3,7,0,0,0,0,46,24,74,230,247,372,0,JUM
0,-4,-3,-3,16,19,7,4,7,1,2,7,0,0,0,0,48,22,79,511,135,12,0,JUM
1,-4,-2,-3,15,19,6,4,7,2,3,7,0,0,0,0,55,20,81,446,486,321,0,JUM
2,-3,-1,-3,15,19,9,4,7,2,3,7,0,0,0,0,49,14,82,631,376,601,0,JUM
3,-2,-1,-3,14,19,6,4,7,1,3,7,0,0,0,0,48,26,82,378,632,550,0,JUM
4,-2,-2,-3,16,19,6,4,7,1,3,7,0,0,0,0,49,22,84,95,784,429,0,JUM
0,-9,-4,-2,11,19,15,2,7,2,0,7,2,0,0,0,60,22,25,289,660,848,0,JUM
1,-9,-3,-2,11,19,15,2,7,2,0,7,2,0,0,0,76,34,40,185,978,451,0,JUM
2,-10,-2,-3,12,19,15,2,7,2,0,7,2,0,0,0,92,38,42,649,775,915,0,JUM
3,-8,-4,-3,11,19,14,2,7,2,0,7,2,0,0,0,76,34,34,555,61,83,0,JUM
4,-7,-2,-5,10,19,15,2,7,3,0,7,2,0,0,0,77,28,40,351,680,81,0,JUM
0,-9,-5,-10,7,19,16,2,7,3,0,7,1,0,0,0,71,23,69,885,42,94,0,JUM
