,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
3,-15109,-7909,-26433,18061,32657,14290,6459,13135,6166,593,15631,-2131,7,10,8,53497,33435,125383,1257620,908685,773437,0,JOG
4,-18712,-8697,-24092,18031,32661,12364,6384,12913,5960,549,16728,-1803,-11,-32,-2,73558,25076,106994,261719,1172651,217071,0,JOG
0,-31872,-7125,-19823,11863,31035,16719,7323,7326,7582,-7063,6598,4962,-10,-12,10,15046,10030,8358,206960,271849,217086,1,FKL
1,-11831,962,11022,-11333,1601,11369,86,125,60,-11607,1275,11185,0,0,0,0,0,0,1245480,297578,871000,0,FKL
0,-3149,15757,-2702,2113,17513,3372,954,213,1528,-1535,16350,173,0,0,2,13374,0,8358,1088345,21804,1223762,0,SLH
1,-11736,-2260,-11543,9409,31670,17927,3663,5557,4863,-428,16126,1011,-5,-8,-3,86932,3343,91948,46839,734697,77693,0,SLH
2,-10628,-1744,-13392,9907,31673,18365,3809,5974,5427,219,16181,1072,8,11,-3,101978,6687,123712,558753,1220861,272684,0,SLH
3,-9460,-1503,-12223,9201,31486,18028,3892,6099,5364,391,16325,1136,-2,-6,3,93620,6687,120368,211470,1142306,1075383,0,SLH
4,-11244,-585,-11681,12249,31663,18152,3951,5959,5244,147,16086,1025,2,2,-8,96963,6687,110337,557200,864914,1682081,0,SLH
5,-12892,4040,-23248,21833,32597,28344,4729,7159,6229,484,15674,3314,4,0,5,76902,0,90276,731395,514032,58115,0,SLH
6,-12397,2373,-26825,17058,32332,19754,4204,6290,5349,236,16286,2824,-9,-8,8,85261,0,81917,216006,682746,48461,0,SLH
7,-10603,4625,-15589,12095,32247,20684,3753,6338,5397,351,15917,2933,-4,-4,-5,66871,0,85261,185292,1884304,487840,0,SLH
8,-11180,-3361,-9629,8673,31511,17903,3410,5119,4506,481,16270,997,3,0,3,83589,3343,98635,29436,63859,1158874,0,SLH
9,-11697,-2144,-10499,10243,31779,19690,3561,5936,4927,156,15995,1950,4,4,-3,85261,3343,81917,669074,1274352,1157269,0,SLH
10,-14437,-3182,-17117,11099,32531,23652,4676,7128,5729,176,16332,1103,-13,9,2,95291,6687,122040,32474,104901,643259,0,SLH
11,-13255,430,-15887,9091,31756,18444,4064,6709,5612,382,15949,1102,11,-7,-5,101978,0,112009,341775,796386,910099,0,SLH
12,-6668,8797,-13981,6093,28171,17738,1367,1611,2578,-398,16466,-56,-1,-1,6,43466,0,31763,25203,27889,38450,0,SLH
13,-14338,-6658,-7414,7924,30381,26178,3397,9495,6754,877,6640,9611,1,-14,9,33435,11702,20061,157061,238614,405964,0,SLH
14,2407,-4725,13838,6123,-195,16995,324,530,298,4217,-1230,15370,0,0,0,0,0,0,61967,75366,163865,0,SLH
15,3247,-1918,14532,4757,-397,16902,180,156,174,4214,-1115,15393,0,0,0,0,0,0,1892462,43493,1869057,0,SLH
16,-12523,-7996,-16405,8859,32411,28722,3131,8864,7524,824,8811,7924,-3,12,-9,61856,11702,23405,32955,478169,427024,0,SLH
17,-7201,12316,-5541,6753,20407,6846,894,641,924,-532,16429,-563,0,2,-3,20061,0,18389,27249,37658,54912,0,SLH
18,-717,16269,-1456,-306,16582,-942,56,37,103,-481,16457,-1147,0,0,0,0,0,0,710509,60185,1588196,0,SLH
19,-763,16369,-1246,-322,16588,-739,70,31,86,-514,16459,-1027,0,0,0,0,0,0,325998,35108,202286,0,SLH
0,-24157,-20146,-4030,14922,22268,31648,7552,8340,7101,-4001,6667,7161,-9,-10,12,15046,10030,18389,265363,325430,642956,1,SDL
1,-11975,2841,10166,-11089,3823,12215,187,167,318,-11563,3429,10912,0,0,0,0,0,0,252441,95296,35167,0,SDL
0,-14215,-2855,-8673,10175,32656,25846,3512,12490,6002,-997,12796,2260,-2,-13,1,76902,48481,110337,1003367,74243,776476,0,JUM
1,-17461,-2946,-9298,4454,32642,26153,3320,12963,6628,-3018,12342,2803,-6,18,0,65199,48481,88604,76753,496126,659636,0,JUM
2,-21228,-5213,-10457,5160,32658,25329,3860,12993,6666,-3043,11726,2526,1,11,8,66871,63527,100307,365403,76850,376186,0,JUM
3,-17366,-2898,-10798,5871,32656,24136,3859,12968,6241,-3011,11919,2493,1,-25,-6,53497,60184,95291,804464,193871,796536,0,JUM
4,-21363,-4221,-9304,6522,32660,23837,3697,12961,6218,-2826,12368,2827,-2,-1,0,83589,60184,100307,275587,1092298,529322,0,JUM
0,-19028,-8542,-24930,19765,32534,23435,6811,10159,5566,-1731,15330,627,-8,-1,9,80245,26748,115353,471370,292121,894042,0,JOG
1,-23753,-7140,-21727,20496,32583,24073,7580,10127,6861,-2116,16052,348,12,0,-5,78573,20061,120368,938915,178346,1237968,0,JOG
2,-20505,-7456,-19101,18872,32559,24098,7406,10045,6487,-2376,16332,253,-8,-9,-2,85261,26748,128727,973775,423186,56736,0,JOG
3,-24460,-11002,-24068,22527,32580,22439,8628,10970,6471,-2186,15516,-246,2,6,0,86932,25076,153804,500403,907155,100069,0,JOG
4,-24312,-11023,-17022,21049,32587,21223,8108,10764,5766,-2468,15651,562,-2,-11,4,76902,25076,128727,1211222,74324,174758,0,JOG
0,-5359,-5673,-8608,14740,32209,19102,5676,9267,6910,3793,7879,6436,-10,15,-11,31763,11702,15046,258238,499630,438883,0,CSO
0,-3650,-10825,-5515,17289,28155,15267,4801,9749,6650,4621,7535,5645,-7,17,-12,48481,8358,25076,685751,947033,874590,0,CSO
0,-16001,-10868,-26864,24812,32622,16728,8336,11253,5218,1312,15136,929,-7,-20,-1,113681,41794,185568,606561,280903,391957,0,JOG
1,-19067,-15098,-26060,29104,32658,19036,10440,12896,7034,3457,15104,690,13,32,0,128727,55168,200614,289905,68052,570193,0,JOG
2,-18617,-12825,-24607,30326,32616,16497,10152,12815,6295,4591,14596,1145,4,-21,5,106994,53497,195598,113116,66449,47301,0,JOG
3,-19684,-14385,-25954,29607,32620,21713,10351,12480,6536,4911,14453,1200,3,22,4,117024,60184,180552,200093,65169,1244721,0,JOG
4,-16613,-12026,-24113,29560,32605,16709,10039,12565,6005,4879,14822,1194,-3,-1,-3,106994,50153,183896,121153,448592,1353090,0,JOG
0,-11305,-31589,-19095,15633,13242,24501,3589,5846,9149,5958,-5693,8503,2,10,13,13374,13374,11702,51137,45940,315649,1,FKL
1,7576,-2684,13552,7837,-2357,13895,48,55,58,7711,-2527,13756,0,0,0,0,0,0,728898,827533,697134,0,FKL
0,-9319,-14307,-15922,32319,32661,22018,9242,13344,5567,7794,10477,-531,-8,-18,0,61856,65199,123712,871995,374096,54018,0,JUM
1,-6152,-16844,-15941,30194,32661,21265,9319,14461,5010,7394,10037,435,20,34,0,71886,78573,100307,1068889,902451,975361,0,JUM
2,-11538,-11739,-19860,31854,32661,26870,9450,14117,6951,7085,10073,796,-13,-25,8,66871,86932,118696,1075833,1239588,136947,0,JUM
3,-7719,-12970,-20443,32383,32661,27971,9083,14130,6181,6283,11361,2945,-3,0,1,68543,63527,113681,1053988,606904,765538,0,JUM
4,-10206,-9326,-18202,30484,32661,27106,8722,13745,6255,5929,11632,3099,5,-4,-5,65199,45138,112009,1184323,613312,47241,0,JUM
0,-24886,-30429,-11336,1990,-4735,12353,3022,5992,3170,-5859,-14693,2066,-1,1,0,3343,0,76902,559022,908143,1177175,0,STN
1,-10257,-17093,-2817,-4067,-13273,918,737,386,654,-5732,-15147,-258,1,-2,0,0,0,33435,30722,65311,66975,0,STN
0,-4280,-12955,-2882,8953,30488,21200,2027,10390,5857,3263,3005,10293,1,-18,12,20061,1671,6687,309563,533400,355235,0,CSI
0,-1759,-7894,-3143,19306,29965,16459,5179,9499,5328,6874,8276,4715,-10,17,-6,6687,8358,31763,201717,378052,371653,0,CSO
0,-4510,6718,-3261,15418,32306,13600,2488,4915,2980,3471,15640,3235,4,-3,0,26748,0,60184,694077,540592,214651,0,STN
1,-15039,-3686,-12848,22920,32266,13725,3316,5204,3502,2846,15423,2426,-7,6,0,33435,3343,46810,39262,656325,650867,0,STN
0,-16780,-6710,-19564,24162,32624,14144,7031,11381,5317,2885,14411,890,8,-11,2,75230,50153,106994,108341,56187,671233,0,JOG
1,-23666,-12664,-23543,25393,32625,19187,9324,12684,6667,4962,13789,-493,4,22,1,90276,63527,150460,1433560,453648,43891,0,JOG
2,-19843,-13233,-21746,27468,32621,15672,10008,13070,6395,5334,14272,-997,5,-2,-6,83589,63527,178881,1333252,1278067,744885,0,JOG
3,-24612,-10218,-21235,27281,32639,14013,10729,13119,6810,5182,13750,-1007,-10,-5,1,83589,66871,173865,1052832,1406624,703034,0,JOG
4,-21982,-8218,-19126,27907,32624,17959,9420,12845,6274,6183,14506,-851,11,0,4,80245,60184,167178,389391,708343,296562,0,JOG
0,-1669,2949,-6958,7465,26694,19095,2250,4697,4750,2474,15300,3329,4,5,1,28420,0,45138,382947,928144,689268,0,STU
1,-1730,4176,-3846,6971,25256,16401,1912,4347,4836,2479,15064,2334,-3,-8,-3,16717,0,25076,130689,281650,557072,0,STU
0,-8527,-5170,-7579,29197,32660,19231,5186,12989,4719,2315,11337,3217,0,1,1,122040,83589,86932,158363,733218,100601,0,JUM
1,-7824,-4823,-8434,26484,32660,19051,5888,13603,4379,2922,10400,2838,0,-13,-3,133742,90276,112009,878357,145346,97571,0,JUM
2,-6646,-5210,-8053,28046,32659,25488,5782,13841,4662,2885,10912,3042,-1,0,0,142101,103650,117024,41849,838420,953507,0,JUM
3,-8339,-5132,-6838,27789,32659,20637,5450,13287,4902,2837,9988,3164,3,1,2,138758,93620,138758,1632062,396347,105615,0,JUM
4,-12008,-5709,-8334,27586,32659,19783,5840,13538,5115,3084,10244,3407,-3,2,-2,125383,96963,106994,41792,319948,814645,0,JUM
0,-8423,-3427,-1039,1584,17152,21881,1732,7308,6803,-1542,4584,11743,-1,-13,12,1671,11702,40122,600254,548731,305127,0,SCH
0,-27430,-13825,-10366,914,21014,10806,6208,10255,3135,-8189,7598,-1485,10,17,3,6687,5015,76902,544069,597843,135408,0,CSO
0,-7067,6199,-6306,9657,29770,17415,3080,4739,4432,1323,16196,2706,-3,10,2,60184,0,76902,171340,829540,714246,0,WAL
1,-7460,4263,-8041,10418,30593,19591,3774,5621,4842,1891,16195,2056,7,-10,-2,71886,0,105322,398286,325393,70813,0,WAL
2,-8466,5181,-8447,10535,31131,20114,3590,5360,4732,2284,16143,2075,0,0,0,76902,0,100307,39920,50623,462296,0,WAL
3,-5134,4153,-7068,10586,29644,18986,3408,5422,4539,2669,16125,2233,-3,0,1,66871,0,85261,329716,1511509,79614,0,WAL
4,-7621,4450,-7386,11232,30437,20123,3503,5467,4695,2653,16121,2186,-1,-1,0,66871,0,85261,1245623,1272494,871434,0,WAL
5,-7525,3571,-8458,12727,30993,20175,3708,5647,4692,2522,15999,2175,0,0,0,71886,0,96963,859536,859735,1267537,0,WAL
6,-6440,5657,-7777,11093,29864,19269,3385,4897,4504,2786,16009,2126,0,-2,8,66871,0,78573,1207156,88630,1586755,0,WAL
7,-6761,5400,-8927,11694,30943,19463,3476,5228,4529,2730,16111,1841,-1,-6,-4,61856,0,100307,1594990,774458,77290,0,WAL
8,-7246,5400,-7957,11155,29843,18088,3625,5361,4627,2954,16215,2174,3,9,-1,71886,0,93620,1437853,812855,756095,0,WAL
9,-5359,4876,-9355,11167,31196,19636,3319,5341,4742,2779,15962,2089,6,1,-1,76902,0,81917,1016580,435460,1732212,0,WAL
10,-7254,5691,-8992,12025,30469,18835,3518,5299,4735,2790,16008,2061,-3,-3,-1,76902,0,103650,765920,48587,342177,0,WAL
11,-4173,4987,-7535,10296,29587,17724,3167,4942,4537,2776,16154,2140,-2,0,1,73558,0,80245,42652,54365,68365,0,WAL
12,-7793,6015,-6508,10999,29609,18157,3392,4903,4357,2939,16109,1992,-1,4,7,56840,0,85261,780950,34431,1173852,0,WAL
13,-7255,4456,-10071,11280,30701,18804,3366,5733,4657,2881,16050,2174,0,-11,1,73558,0,80245,1546512,1558325,1147208,0,WAL
14,-7151,5176,-7733,11584,30249,18929,3445,5269,4473,2851,15974,1959,7,12,5,80245,0,93620,1150341,458754,746092,0,WAL
15,-4765,5648,-8004,14744,30140,18951,3342,5292,4555,2938,16211,1961,-10,-16,-13,63527,0,90276,1925995,48442,81489,0,WAL
16,-5627,4608,-8251,11088,31276,19982,3234,5587,4643,2827,16245,1943,0,5,0,75230,0,96963,339783,447162,746150,0,WAL
17,-5572,4915,-7729,10204,30786,19126,3222,5342,4589,2758,16127,2044,1,8,-1,61856,0,88604,592022,338690,736075,0,WAL
18,-6243,5063,-8412,10991,31526,18830,3358,5510,4569,2847,16028,2088,0,1,1,50153,0,96963,198022,55233,475568,0,WAL
19,-6623,5343,-8168,12571,31008,18032,3363,5269,4713,2519,16031,2177,5,-2,0,78573,0,86932,369962,350344,475509,0,WAL
20,-6987,4690,-7067,10554,31176,21011,3555,5643,4574,2719,16106,2040,-1,0,-3,73558,0,98635,934692,1222362,1672021,0,WAL
21,-6662,4412,-7136,10790,30953,19023,3481,5740,4599,2661,16068,1943,0,-4,1,73558,0,88604,1001551,453830,1148814,0,WAL
22,-6749,5112,-7663,11505,31253,17377,3669,5627,4605,2721,16055,2073,0,0,0,70215,0,95291,1432836,771136,82467,0,WAL
23,-6651,5616,-6750,10869,30188,18489,3345,4956,4488,2776,16120,2207,-5,11,4,75230,0,88604,296424,430350,1601769,0,WAL
24,-5497,4222,-8384,10928,30324,17573,3422,4945,4139,2589,16123,1717,-1,-18,-1,68543,0,86932,1130246,1680347,337030,0,WAL
25,-5354,6167,-9389,11014,30903,18341,3380,5202,4546,2801,16350,1914,3,7,-4,68543,0,88604,886197,866338,482272,0,WAL
26,-5413,5635,-8117,10961,30948,17668,3310,5038,4549,2681,15940,1890,0,0,-2,70215,0,90276,207947,33362,764441,0,WAL
27,-8121,5782,-8046,11826,30579,19055,3455,5135,4558,2536,16096,2086,0,-2,1,70215,0,90276,1121945,796156,480567,0,WAL
28,-5605,6394,-7872,10781,28052,14745,3179,4147,4015,2802,16186,1421,-5,-6,3,48481,0,78573,394881,983248,75360,0,WAL
29,-8271,4108,-7536,9714,30716,18266,3157,4774,4413,2701,16121,1908,7,12,-3,55168,0,85261,1090152,926551,510547,0,WAL
30,-5183,5912,-7425,9538,30542,16225,3299,4731,4208,2686,16039,2200,-3,-7,1,60184,0,80245,869453,33976,82056,0,WAL
31,-9302,5986,-7745,9779,30306,17570,3404,5005,4391,2393,16233,2127,4,2,0,70215,0,86932,857838,781102,340315,0,WAL
32,-5568,5709,-7546,12067,30649,17700,3368,5187,4484,2739,16042,2300,-7,-7,8,66871,0,78573,438362,51570,68360,0,WAL
33,-5964,6255,-7412,9599,29818,18523,3329,5016,4174,2682,16082,1830,0,-1,-3,78573,0,86932,373132,1275790,1165523,0,WAL
34,-7376,5382,-7925,10676,29933,18103,3409,5108,4583,2776,16319,2015,1,10,-5,63527,0,91948,359886,103267,1310938,0,WAL
35,-5226,4167,-7072,11217,29615,17300,3174,5144,4284,2729,15872,2225,0,-2,0,63527,0,76902,1481293,493832,1758887,0,WAL
36,-5773,6032,-7099,10126,29576,17027,3312,5088,4229,2598,16264,2004,0,-1,-1,73558,0,90276,1058359,924797,1745511,0,WAL
37,-7445,5392,-7018,10376,29534,17384,3316,4824,4214,2759,16065,1837,2,12,14,66871,0,81917,1242264,48266,1198918,0,WAL
38,-6363,4182,-8865,10840,30999,19347,3352,5518,4484,2603,16242,1858,-7,-17,-11,68543,0,83589,1177062,33490,78783,0,WAL
39,-7089,3706,-7461,10946,30566,16882,3304,5221,4515,2794,16040,1975,6,10,-1,81917,0,90276,916316,1190614,1327621,0,WAL
40,-5752,6032,-7080,9508,29790,16814,3282,4954,4393,2536,16105,2024,0,-5,0,63527,0,80245,877820,834559,86937,0,WAL
41,-6893,4940,-6525,12530,30363,17379,3412,5211,4391,2652,16084,2109,-1,-6,6,80245,0,80245,725814,46095,80532,0,WAL
42,-8504,4483,-10415,10495,31393,18488,3494,5302,4299,2482,16266,1708,-2,-1,-4,65199,0,86932,1481324,64403,332273,0,WAL
43,-5918,5643,-8296,10092,31322,17444,3266,5287,4410,2562,16279,1917,5,7,-2,68543,0,103650,1178717,1200616,81095,0,WAL
44,-4861,5488,-7787,9588,30294,18939,3138,5054,4529,2606,16022,2049,2,2,1,60184,0,93620,237832,1732147,75129,0,WAL
45,-5430,5310,-8382,9633,31056,17733,3288,5077,4427,2476,16151,2041,-2,-3,-1,63527,0,83589,1036616,811224,1325983,0,WAL
46,-6597,5230,-7342,9625,28507,16996,3381,4888,4306,2516,16225,2049,-4,7,4,75230,0,83589,632143,1339302,769406,0,WAL
47,-5223,5897,-7230,10061,28401,17787,3340,4641,4090,2400,16123,1595,2,-13,0,58512,0,83589,613735,451942,904782,0,WAL
48,-5684,5901,-8242,11143,30420,17037,3457,4976,4486,2592,16361,1888,-2,-1,-2,61856,0,103650,869491,757715,739361,0,WAL
49,-6385,5475,-8516,10575,29740,18986,3280,5218,4566,2604,15998,2247,3,7,-1,61856,0,88604,389895,934843,493943,0,WAL
0,-8795,7359,-3631,6288,31068,25034,2422,5251,4269,-1346,15803,3258,-1,-3,1,83589,0,38451,729054,1610104,838055,0,STU
1,-3521,9805,-4923,7158,27064,3273,1329,2073,1224,177,16441,-1114,4,3,-3,25076,0,11702,117511,148126,31188,0,STU
0,-2941,-31208,-2079,15783,17291,23585,3650,8964,5770,5049,3517,10391,6,-13,12,8358,23405,8358,36872,510531,769449,1,BSC
1,7161,16,13735,8064,774,14642,143,168,111,7594,350,14192,0,0,0,0,0,0,334358,458069,35119,0,BSC
0,-8339,-31882,-16484,10743,539,13149,3073,6161,4127,-1315,-16135,-1391,2,-3,-2,73558,3343,98635,516934,803111,876516,0,STU
1,-6750,-31057,-15838,14268,-111,10051,2635,3983,3449,-1641,-15620,308,-2,6,3,26748,0,38451,293316,57516,292040,0,STU
0,-4301,-7760,-6871,21763,26241,15685,4639,8823,5395,7886,5843,7554,9,-15,10,8358,11702,30092,405410,604471,381833,0,CSI
0,-189,-2831,-116,5142,16844,19701,909,7018,6807,1123,11408,6249,0,13,-12,6687,3343,3343,401263,281548,380012,0,CHU
0,-14368,-1389,-19608,6204,31383,20565,3525,7430,6190,-1401,15151,3638,0,7,0,76902,10030,73558,238283,442566,841867,0,STU
1,-12869,778,-14110,6690,26645,25890,2278,3588,4858,-1814,15595,-28,-1,-12,-4,16717,0,11702,31802,73261,133203,0,STU
0,-3441,-31619,-910,31316,16696,28744,4999,9187,4838,6869,983,9836,8,-13,9,11702,21733,3343,53084,419069,224316,1,BSC
1,8809,-858,12621,9759,40,13532,141,125,118,9200,-330,13088,0,0,0,0,3343,0,128731,40132,30105,0,BSC
0,-28940,-9446,-11183,1918,17782,5558,6526,8913,4419,-6307,9582,-1573,10,16,10,13374,5015,8358,487467,498935,881190,0,CSO
0,-7430,-12822,-4857,21940,24806,15232,6350,9039,5700,4519,9391,4056,-10,15,-10,25076,5015,28420,459009,618035,446818,0,CSO
0,-2091,1077,-7908,8995,28126,25717,2288,5208,4557,3550,15759,1165,0,6,0,23405,0,60184,94274,544003,489318,0,STU
1,-3951,2399,-6695,9130,26494,24920,2307,3677,3807,1540,15935,792,-2,-11,2,23405,0,26748,834323,203715,612689,0,STU
0,-6892,-31822,-16073,25442,23099,32499,5035,7401,9781,5144,-7227,6523,5,10,13,20061,10030,8358,35664,203163,193437,1,FKL
1,8015,-2897,13308,8513,-2118,13729,71,125,65,8261,-2435,13544,0,0,0,0,0,0,215660,488162,680416,0,FKL
0,-13387,13545,-18141,5305,23059,9138,1573,649,1820,-597,16490,258,4,0,0,21733,0,26748,166559,28390,31153,0,SBW
1,-29390,4822,-28609,12480,32137,11236,7061,5914,6033,-2336,16907,-233,-4,2,4,71886,0,86932,315415,61560,993839,0,SBW
2,-27409,4882,-28413,14096,32306,15992,7603,6677,6851,-1727,17337,40,10,-8,0,71886,0,86932,711720,625848,1316444,0,SBW
3,-28136,2299,-28307,17824,32596,18204,8129,7009,7008,-2169,17333,0,-3,-2,-8,76902,0,91948,299454,82654,725375,0,SBW
4,-28881,-1596,-28235,11465,32582,13886,7281,6595,6642,-2230,17359,-490,-2,18,8,66871,3343,101978,586514,94968,928796,0,SBW
5,-28327,3399,-28676,13474,32472,24077,7060,6386,7194,-1788,17155,4,-5,-10,-12,68543,0,95291,54588,455654,1303389,0,SBW
6,-25697,-1522,-21421,11660,32488,12866,5657,5967,4232,-3815,16412,-1643,2,-8,1,63527,3343,106994,241966,1366272,1428116,0,SBW
7,-22827,-1327,-11537,9809,31609,13517,5488,5951,4124,-3947,16446,-1007,-1,2,-4,61856,3343,110337,51721,379256,92079,0,SBW
8,-29027,6394,-27648,14852,31968,13984,6767,4844,5686,-1642,17407,-138,-4,2,4,83589,0,93620,733555,1310929,260799,0,SBW
9,-27366,3734,-28481,14073,32509,13415,7830,6709,6809,-1360,17234,206,7,13,11,71886,0,95291,313701,83676,698392,0,SBW
10,-27920,3720,-28705,18427,32327,14289,8039,6776,6639,-1267,17194,107,-6,-1,-11,68543,0,88604,52697,1270879,1418326,0,SBW
11,-28183,4214,-27464,12328,32421,13279,7821,6769,6613,-899,17373,305,-8,-9,-2,66871,0,90276,46786,594153,1094106,0,SBW
12,-29214,3507,-27689,15128,32521,18811,7867,6645,7127,-1130,17155,342,5,-2,11,66871,0,88604,333970,899888,1122731,0,SBW
13,-28977,503,-28327,14506,32309,12961,7811,6737,6824,-1133,17237,127,5,2,0,65199,0,106994,367034,130976,373426,0,SBW
14,-27977,5272,-28883,14327,32512,12206,7721,6474,6485,-1319,17345,52,0,-6,2,80245,0,96963,366896,597448,589901,0,SBW
15,-27676,3725,-27522,13445,32331,14200,7262,6148,6515,-730,17267,192,6,-3,-1,80245,0,103650,368423,1245808,370151,0,SBW
16,-28905,4513,-28126,11599,32469,20748,7510,6304,6647,-935,17425,-29,-7,8,-3,78573,0,103650,64467,83399,765567,0,SBW
17,-28146,5668,-27553,14402,32300,13001,7420,5848,6523,-731,17071,61,-5,3,-6,70215,0,105322,53097,585730,109746,0,SBW
18,-28473,7872,-21522,10186,31057,7995,3304,2479,2746,1538,16557,914,8,-3,6,18389,0,28420,47983,37987,59642,0,SBW
19,-6933,9534,-9959,8667,25914,7688,2289,1811,2672,728,16440,157,5,-2,0,46810,0,55168,289639,25899,116695,0,SBW
20,-29559,3299,-26770,14748,30856,7496,6837,4481,5043,-1915,16189,-1181,-17,-8,-6,61856,0,70215,55507,1672012,67808,0,SBW
21,-16305,2632,-9970,-11596,7444,-6673,408,421,304,-12702,5942,-8648,0,2,0,0,0,0,130484,279229,93678,0,SBW
22,-13554,5488,-9442,-11178,6809,-8002,210,138,148,-12570,5939,-8825,0,0,0,0,0,0,48539,28451,1273901,0,SBW
23,-12900,5660,-9195,-12042,6206,-8554,128,92,96,-12600,5962,-8768,0,0,0,0,0,0,86937,1028148,90278,0,SBW
24,-12917,5654,-8900,-12329,6222,-8523,88,84,52,-12632,5948,-8720,0,0,0,0,0,0,279188,56843,479802,0,SBW
25,-13046,5476,-8885,-12279,6366,-8518,91,100,52,-12641,5949,-8727,0,0,0,0,0,0,41801,45146,50154,0,SBW
26,-13009,5556,-8868,-12297,6483,-8573,99,125,44,-12637,5939,-8733,0,0,0,0,0,0,85264,55176,71887,0,SBW
27,-12959,5621,-8899,-12251,6284,-8584,83,83,42,-12626,5931,-8745,0,0,0,0,0,0,66875,55172,239065,0,SBW
28,-13032,5582,-9164,-12176,6315,-8499,122,104,85,-12630,5930,-8745,0,0,0,0,0,0,1176937,1066599,392870,0,SBW
29,-12996,5718,-9151,-12250,6238,-8457,137,93,124,-12583,5972,-8778,0,0,0,0,0,0,347732,41797,876015,0,SBW
0,-9653,-2401,-2924,6403,28823,17077,2793,7817,6660,-4108,9785,6635,3,15,-12,16717,1671,25076,622111,878242,745884,0,CSO
0,-6785,3875,-6271,18351,31351,11096,3212,5150,2603,4710,15937,1052,8,-2,8,26748,0,90276,926510,492272,106744,0,STU
1,-221,12864,-4676,13084,23582,10087,1522,1144,1624,3633,16163,1076,-14,2,-9,3343,0,26748,289524,67724,204491,0,STU
0,-18913,-29757,-10804,10224,22402,32292,4507,6739,9035,-3018,8729,8618,-2,-9,14,26748,13374,31763,595868,645747,441786,1,FOL
1,-6256,4405,13993,-4619,5531,14781,229,177,112,-5238,4810,14433,0,0,0,0,0,0,122051,35125,235723,0,FOL
0,-10014,-7622,-17705,15449,32660,15211,4310,13409,4770,1176,12625,-1378,-2,-18,-5,96963,35107,142101,235431,913683,1148988,0,JUM
1,-13435,-12488,-23179,14494,32660,19847,4757,14181,5628,157,11955,-1656,5,26,5,108666,45138,152132,310538,103938,45057,0,JUM
2,-10549,-13161,-17720,14936,32658,14299,5264,14376,4336,853,12165,-2277,0,3,-7,93620,46810,145445,1516523,108758,324239,0,JUM
3,-11488,-12079,-20931,21841,32668,11914,6260,14237,4220,2009,11963,-2567,0,-20,3,83589,53497,133742,419273,272851,349279,0,JUM
4,-13354,-12936,-23594,20246,32660,18687,6284,14546,4805,2025,13019,-2789,-4,13,-6,103650,53497,101978,186940,428736,1353135,0,JUM
0,-31196,-19536,-12021,15152,22357,30198,7570,7415,7786,-6028,3959,9137,-9,-12,9,8358,20061,6687,125869,209853,187051,1,FOL
1,-9650,837,12873,-9224,1290,13201,74,79,51,-9462,1086,13006,0,0,0,0,0,0,662027,275845,660355,0,FOL
0,-17316,-32643,-11708,6771,4416,25443,4656,12415,6305,-2833,-12545,2610,3,14,0,86932,75230,80245,325219,113230,283306,0,JUM
1,-10119,-32643,-9502,8324,5956,22226,2904,13703,7019,-264,-10100,2855,-2,-4,1,175537,122040,106994,406662,202652,871578,0,JUM
2,-17410,-32644,-12416,12085,6593,26075,3923,13378,7702,-759,-10349,3108,8,-24,10,138758,120368,117024,736176,62370,1055598,0,JUM
3,-22891,-32644,-15642,12946,6425,26838,4112,13351,8162,-760,-10690,3040,-3,28,-11,128727,125383,112009,1235969,438081,69629,0,JUM
4,-21535,-32642,-11805,9421,5002,24712,4203,13682,8249,-999,-11318,3604,-9,-15,5,133742,88604,108666,412422,574656,1510064,0,JUM
0,-12391,863,-11681,18408,30277,14525,4587,3924,4000,-85,16792,-20,1,0,2,60184,0,50153,507486,457344,483856,0,WAL
1,-13892,2344,-11005,30439,30718,16627,6299,4593,3990,2312,16863,-670,-3,-6,-1,60184,0,86932,385397,33812,1432986,0,WAL
